uniprot_id	ec_number	protein_name	organism	score
A0A952JSE5_9SPHN	EC:6.3.5.1	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing])	Sphingopyxis sp	650
A0A923DHA0_9BACT	EC:6.3.5.1	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing])	Syntrophus sp. (in: bacteria)	250
A0A554XP58_9BURK	EC:6.3.5.1	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing])	Tepidimonas fonticaldi	650
D5XEE6_THEPJ	EC:6.3.5.1	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing])	Thermincola potens (strain JR)	250
A0A3D9XM72_PARVE	EC:6.3.5.1	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing])	Paracoccus versutus (Thiobacillus versutus)	150
A0A352TAN9_9SPIR	EC:6.3.5.1	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing])	Treponema sp	650
A0AAE3Y499_VARPD	EC:6.3.5.1	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing])	Variovorax paradoxus	650
X8EDB1_MYCXE	EC:6.3.5.10	Adenosylcobyric acid synthase domain protein (EC 6.3.5.10)	Mycobacterium xenopi 4042	250
U2QUK9_9ACTN	EC:6.3.5.10	Cobyric acid synthase CobQ (EC 6.3.5.10)	Propionibacterium acidifaciens F0233	250
W6QQ40_ECTO5	EC:6.3.5.10	Cobyrinic acid a,c-diamide synthase (EC 6.3.5.10)	Ectopseudomonas oleovorans (strain CECT 5344) (Pseudomonas pseudoalcaligenes)	150
H6LI80_ACEWD	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Acetobacterium woodii (strain ATCC 29683 / DSM 1030 / JCM 2381 / KCTC 1655 / WB1)	250
A0A964DZ38_9PROT	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Acidisoma silvae	650
A0AAJ2C8E6_ACIDE	EC:6.3.5.11	Cobyrinic acid a,c-diamide synthase (EC 6.3.5.11, EC 6.3.5.9)	Acidovorax delafieldii (Pseudomonas delafieldii)	250
A0A840DGY3_9BACI	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Anoxybacillus voinovskiensis	650
A0A974Y3Z2_9RHOO	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Azospira restricta	650
A0A974Y680_9RHOO	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Dechloromonas sp. TW-R-39-2	250
C0QD61_DESAH	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
A0A7T5VEI1_9BACT	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Desulfobulbus oligotrophicus	650
A0A8G2F8W2_DESNO	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Desulfomicrobium norvegicum (strain DSM 1741 / NCIMB 8310) (Desulfovibrio baculatus (strain Norway 4)) (Desulfovibrio desulfuricans (strain Norway 4))	250
A0A358U804_9FIRM	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Desulfosporosinus sp	650
A0A101G960_9FIRM	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Desulfotomaculum sp. 46_296	250
A0A7J0BFL6_9BACT	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Desulfovibrio subterraneus	650
A0A139BUZ9_9PROT	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Candidatus Gallionella acididurans	150
A0A0P7Z4M6_9GAMM	EC:6.3.5.11	Cobyrinic acid a,c-diamide synthase (EC 6.3.5.11, EC 6.3.5.9)	Halomonas sp. HL-48	250
A0A839VR31_9BURK	EC:6.3.5.11	Cobyrinic acid a,c-diamide synthase (EC 6.3.5.11, EC 6.3.5.9)	Herbaspirillum sp. Sphag64	250
A0A1V3RYD6_9BURK	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Hydrogenophaga sp. A37	250
A0A532DL56_9BACT	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Nitrospira sp	650
A0A916TQH9_9SPHN	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Novosphingobium endophyticum	650
A0A1G7WNN5_9RHOO	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Propionivibrio dicarboxylicus	650
A0A8I1APQ9_BURCE	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Burkholderia cepacia (Pseudomonas cepacia)	150
A0A8G1ZGT9_9SPHN	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Sphingobium cupriresistens	650
A0A554XD97_9BURK	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11)	Tepidimonas taiwanensis	650
D5XEU8_THEPJ	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Thermincola potens (strain JR)	250
A0A1Q3Y669_9PROT	EC:6.3.5.11	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	Thiobacillus sp. 65-1402	250
A0AAW8CYM0_9BURK	EC:6.3.5.11	Cobyrinic acid a,c-diamide synthase (EC 6.3.5.11, EC 6.3.5.9)	Variovorax boronicumulans	650
H6LCU3_ACEWD	EC:6.3.5.2	GMP synthase GuaA1 (EC 6.3.5.2)	Acetobacterium woodii (strain ATCC 29683 / DSM 1030 / JCM 2381 / KCTC 1655 / WB1)	250
A0A2S0I940_9BURK	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Achromobacter spanius	650
A0A963YPP8_9PROT	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Acidisoma silvae	650
A0A0Q4RCK2_9BURK	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Acidovorax sp. Leaf78	250
K8PMC5_9BRAD	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Afipia broomeae ATCC 49717	250
A0A7W8IT89_9BACI	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Anoxybacillus tepidamans	650
G8QPB9_AZOOP	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Azospira oryzae (strain ATCC BAA-33 / DSM 13638 / PS) (Dechlorosoma suillum)	250
GUAA_BACCZ	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Bacillus cereus (strain ZK / E33L)	250
M1T442_9PROT	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	beta proteobacterium CB	150
A0A1B3N2V0_9SPHN	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Blastomonas sp. RAC04	250
A0A4P8TLL4_9MICO	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Brachybacterium sp. SGAir0954	250
A0A8I2CA77_BRAEL	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Bradyrhizobium elkanii	650
A0A2H1KGI8_9MICO	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Brevibacterium aurantiacum	650
A0A7W7IS09_9CAUL	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Brevundimonas bullata	650
D2MQ04_9FIRM	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Bulleidia extructa W1219	250
A0A2T9K9X8_9CAUL	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Caulobacter endophyticus	650
A0A511YNG7_9FLAO	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Chryseobacterium hagamense	650
GUAA_CLOBA	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Clostridium botulinum (strain Alaska E43 / Type E3)	250
A0A269PCJ9_9CORY	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Corynebacterium hadale	650
A0AAV3E6A4_CUTAC	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Cutibacterium acnes HL043PA1	250
A0A974SWK5_9RHOO	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Dechloromonas sp. TW-R-39-2	250
C0Q928_DESAH	EC:6.3.5.2	GuaA2 (EC 6.3.5.2)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
A0A432QGL2_9BACT	EC:6.3.5.2	GMP synthase (glutamine-hydrolyzing) (EC 6.3.5.2)	Desulfobulbus sp	650
A0A8G2C567_DESNO	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Desulfomicrobium norvegicum (strain DSM 1741 / NCIMB 8310) (Desulfovibrio baculatus (strain Norway 4)) (Desulfovibrio desulfuricans (strain Norway 4))	250
A0A0A2TPV0_9FIRM	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Desulfosporosinus sp. Tol-M	250
A0A373D4M8_9FIRM	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Desulfotomaculum sp. OF05-3	250
A0A349HMU8_9BACT	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Desulfovibrio sp	650
A0A1T4M2I1_9HYPH	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Enhydrobacter aerosaccus	650
A0A5N0YRL5_9ENTE	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Enterococcus durans	650
A0A7X7B363_9FIRM	EC:6.3.5.2	GMP synthase (glutamine-hydrolyzing) (EC 6.3.5.2)	Erysipelothrix sp	650
A0A1M5FAQ5_9BACT	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Flavisolibacter ginsengisoli DSM 18119	250
A0A3D2NNU5_9PROT	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (Glutamine amidotransferase)	Gallionella sp	650
A0A9C7EKR3_9THEO	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Gelria sp. Kuro-4	250
A0A936K867_9BACT	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Candidatus Geothrix odensensis	150
A0A1I6ZJT4_9GAMM	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Halomonas saccharevitans	650
J3DL36_9BURK	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Herbaspirillum sp. CF444	250
A0A9E5PN21_9BURK	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Hydrogenophaga sp	650
A0A0W0Z7F9_LEGSP	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Legionella spiritensis	650
J7QE85_METSZ	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Methylocystis sp. (strain SC2)	250
A0A7W9CQJ1_9MICC	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Micrococcus sp. TA1	250
GUAA_MYCPA	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	150
A0A7W6D6N1_9HYPH	EC:6.3.5.2	GMP synthase (Glutamine-hydrolyzing) (EC 6.3.5.2)	Mycoplana azooxidifex	650
A0A7X2KXJ2_9NEIS	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Neisseria brasiliensis	650
A0A936VHN0_9BACT	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Nitrospira sp	650
A0A918UF75_9SPHN	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Novosphingobium colocasiae	650
A0A0Q9BXI5_9CELL	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Oerskovia sp. Root918	250
B1ZPM0_OPITP	EC:6.3.5.2	GMP synthase (glutamine-hydrolyzing) (EC 6.3.5.2)	Opitutus terrae (strain DSM 11246 / JCM 15787 / PB90-1)	250
A0A0P8YEY9_9CLOT	EC:6.3.5.2	GMP synthase (EC 6.3.5.2)	Oxobacter pfennigii	650
A0A844H3Z0_9RHOB	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Paracoccus limosus	650
A0A328AFR0_9CAUL	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Phenylobacterium deserti	650
A0A2T4ZIC5_9HYPH	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Phreatobacter oligotrophus	650
A0A0P8BEH5_9SPHN	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (Glutamine amidotransferase)	Porphyrobacter sp. HL-46	250
A0A930JGA3_9BACT	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Prevotella sp	650
A0A2C6ZRJ9_9ACTN	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Propionibacterium freudenreichii	650
A0A9D7F633_9RHOO	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Candidatus Propionivibrio dominans	150
A0A7Y5Y863_9MICC	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Pseudarthrobacter sp. C4D7	250
A0AAD0U501_9GAMM	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Pseudoalteromonas agarivorans	650
GUAA_PSE14	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Pseudomonas savastanoi pv. phaseolicola (strain 1448A / Race 6) (Pseudomonas syringae pv. phaseolicola (strain 1448A / Race 6))	250
A0A0S9M6L1_9BURK	EC:6.3.5.2	Glutamine amidotransferase (EC 6.3.5.2)	Pseudorhodoferax sp. Leaf265	250
A0A286CZF9_9GAMM	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Pseudoxanthomonas wuyuanensis	650
A0AAD2ER92_9RALS	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Ralstonia mannitolilytica	650
A0AAT9GMD5_9BACT	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Sediminibacterium sp. KACHI17	250
GUAA_SHESW	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Shewanella sp. (strain W3-18-1)	250
A0A8J8BIW2_9GAMM	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Silanimonas sp	650
A0A2U1C3I7_9BURK	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Simplicispira sp. 125	250
A0A847Z9R9_9BACT	EC:6.3.5.2	Glutamine-hydrolyzing GMP synthase (EC 6.3.5.2)	Smithella sp	650
A0A2E9CRV0_9SPHN	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Sphingobium sp	650
A0A7G9L1K1_9SPHN	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Sphingomonas sabuli	650
A0A239FBN4_9SPHN	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Sphingopyxis indica	650
GUAA_STAA3	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Staphylococcus aureus (strain USA300)	250
GUAA_STRPZ	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Streptococcus pyogenes serotype M49 (strain NZ131)	250
A0A554X5L4_9BURK	EC:6.3.5.2	GMP synthase glutamine-hydrolyzing (EC 6.3.5.2)	Tepidimonas thermarum	650
A0A7W4D4A0_9ACTN	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Tessaracoccus sp. MC1679	250
D5XCM8_THEPJ	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Thermincola potens (strain JR)	250
A0A2W5QM27_ANCNO	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Ancylobacter novellus (Thiobacillus novellus)	150
S3MG70_9SPIR	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Treponema vincentii F0403	250
A0AA91DK58_VARPD	EC:6.3.5.2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	Variovorax paradoxus	650
H6LH77_ACEWD	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase II (EC 6.3.5.3)	Acetobacterium woodii (strain ATCC 29683 / DSM 1030 / JCM 2381 / KCTC 1655 / WB1)	250
A0A811GY47_9BURK	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase (FGAM synthase) (FGAMS) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase) (FGAR amidotransferase) (FGAR-AT)	Achromobacter mucicolens	650
A0A963YPL4_9PROT	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurS (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit III) (FGAR amidotransferase III) (FGAR-AT III) (Phosphoribosylformylglycinamidine synthase subunit III)	Acidisoma silvae	650
A0A0Q5M082_9BURK	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase (FGAM synthase) (FGAMS) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase) (FGAR amidotransferase) (FGAR-AT)	Acidovorax sp. Leaf160	250
D6V284_9BRAD	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurL (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit II) (FGAR amidotransferase II) (FGAR-AT II) (Glutamine amidotransferase PurL) (Phosphoribosylformylglycinamidine synthase subunit II)	Afipia sp. 1NLS2	250
A0A7W9YRG0_9BACI	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurQ (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit I) (FGAR amidotransferase I) (FGAR-AT I) (Glutaminase PurQ) (EC 3.5.1.2) (Phosphoribosylformylglycinamidine synthase subunit I)	Anoxybacillus tengchongensis	650
G8QGB0_AZOOP	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase (FGAM synthase) (FGAMS) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase) (FGAR amidotransferase) (FGAR-AT)	Azospira oryzae (strain ATCC BAA-33 / DSM 13638 / PS) (Dechlorosoma suillum)	250
PURQ_BACC0	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurQ (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit I) (FGAR amidotransferase I) (FGAR-AT I) (Glutaminase PurQ) (EC 3.5.1.2) (Phosphoribosylformylglycinamidine synthase subunit I)	Bacillus cereus (strain AH820)	250
M1SGF9_9PROT	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase (FGAM synthase) (FGAMS) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase) (FGAR amidotransferase) (FGAR-AT)	beta proteobacterium CB	150
A0A1B3N101_9SPHN	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurS (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit III) (FGAR amidotransferase III) (FGAR-AT III) (Phosphoribosylformylglycinamidine synthase subunit III)	Blastomonas sp. RAC04	250
A0A841ABC7_9MICO	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurL (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit II) (FGAR amidotransferase II) (FGAR-AT II) (Glutamine amidotransferase PurL) (Phosphoribosylformylglycinamidine synthase subunit II)	Brachybacterium aquaticum	650
A0A109K4P0_9BRAD	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurQ (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit I) (FGAR amidotransferase I) (FGAR-AT I) (Glutaminase PurQ) (EC 3.5.1.2) (Phosphoribosylformylglycinamidine synthase subunit I)	Bradyrhizobium macuxiense	650
A0A7T4A1C0_9MICO	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurL (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit II) (FGAR amidotransferase II) (FGAR-AT II) (Glutamine amidotransferase PurL) (Phosphoribosylformylglycinamidine synthase subunit II)	Brevibacterium casei	650
A0A521P8P1_9CAUL	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurL (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit II) (FGAR amidotransferase II) (FGAR-AT II) (Glutamine amidotransferase PurL) (Phosphoribosylformylglycinamidine synthase subunit II)	Brevundimonas sp	650
A0A2T9J0H4_9CAUL	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurL (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit II) (FGAR amidotransferase II) (FGAR-AT II) (Glutamine amidotransferase PurL) (Phosphoribosylformylglycinamidine synthase subunit II)	Caulobacter radicis	650
A0A376DT59_CHRCU	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase (EC 6.3.5.3)	Chryseobacterium carnipullorum	650
A0A1J5JTX5_MOOTH	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurL (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit II) (FGAR amidotransferase II) (FGAR-AT II) (Glutamine amidotransferase PurL) (Phosphoribosylformylglycinamidine synthase subunit II)	Moorella thermoacetica (Clostridium thermoaceticum)	150
PURQ_CORGL	EC:6.3.5.3	Phosphoribosylformylglycinamidine synthase subunit PurQ (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit I) (FGAR amidotransferase I) (FGAR-AT I) (Glutaminase PurQ) (EC 3.5.1.2) (Phosphoribosylformylglycinamidine synthase subunit I)	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / BCRC 11384 / CCUG 27702 / LMG 3730 / NBRC 12168 / NCIMB 10025 / NRRL B-2784 / 534)	250
